nr_pessoa_juridica,status_diferenciada,status_especial,Porte_Grande,Porte_Médio,Porte_Pequeno,cluster
21898085,0,0,0,0,1,2
23897181,0,0,0,0,1,0
21341961,0,0,0,0,1,3
34221246,0,0,0,0,1,3
9522551,0,0,0,0,1,0
11559455,0,0,0,0,1,0
3991165,0,0,0,0,1,2
2835950,0,0,0,0,1,2
20479278,0,0,0,0,1,1
8951790,0,0,0,1,0,2
11073502,0,0,0,0,1,0
29735526,0,0,0,0,1,1
354557,0,0,0,0,1,1
618084,0,0,0,0,1,1
12801706,0,0,0,0,1,3
32131676,0,0,0,0,1,3
34841128,0,0,0,0,1,3
444269,0,0,0,0,1,1
10496968,0,0,0,0,1,3
4144676,0,0,0,0,1,0
15953915,0,0,0,0,1,0
4635888,0,0,0,0,1,0
32991703,0,0,0,0,1,1
508896,0,0,0,0,1,0
20110876,0,0,0,0,1,0
23750269,0,0,0,0,1,0
25416850,0,0,0,0,1,0
20611517,0,0,0,0,1,1
3749436,0,0,0,0,1,0
42264821,0,0,0,0,1,0
10040501,0,0,0,0,1,0
340247,0,0,0,0,1,0
35491112,0,0,0,0,1,0
12468232,0,0,0,0,1,2
585076,0,0,0,0,1,0
12010598,0,0,0,0,1,0
2818233,0,0,0,0,1,0
8839041,0,0,0,0,1,2
15793735,0,0,0,0,1,2
1196278,0,0,0,1,0,2
1409241,0,0,0,0,1,0
15075956,0,0,0,0,1,0
8270142,1,0,1,0,0,2
14687354,0,0,0,0,1,1
22458089,0,0,0,0,1,1
3408733,0,0,0,0,1,2
35017979,0,0,0,0,1,3
18093565,0,0,0,0,1,0
659603,0,0,0,0,1,0
10437112,0,0,0,0,1,0
11118095,0,0,0,0,1,3
1314282,0,0,0,0,1,3
27036733,0,0,0,0,1,3
14396475,0,0,0,0,1,3
14089656,0,0,0,0,1,0
3326302,0,0,0,0,1,0
4728539,0,0,0,0,1,3
22157508,0,0,0,1,0,2
8995654,0,0,0,0,1,0
14285792,0,0,0,0,1,2
25453438,0,0,0,0,1,3
31703010,0,0,0,0,1,1
7143782,0,0,0,0,1,0
509615,0,0,0,0,1,0
2060756,0,0,0,0,1,0
9516613,0,0,0,0,1,0
9928516,0,0,0,0,1,3
19732122,0,0,0,0,1,3
22126029,0,0,0,0,1,1
1041923,0,0,0,0,1,0
29441371,0,0,0,0,1,1
3735295,0,0,0,0,1,3
23699944,0,0,0,0,1,0
10587146,0,0,0,0,1,0
4337599,0,0,0,0,1,0
9288964,0,0,0,1,0,2
40612804,0,0,0,0,1,1
22789654,0,0,0,0,1,1
3768141,0,0,0,0,1,3
17300432,0,0,0,0,1,0
17513623,0,0,0,0,1,1
1109023,0,0,0,0,1,1
2707019,0,0,0,0,1,0
16583213,0,0,0,0,1,0
21829794,0,0,0,0,1,0
4310424,0,0,0,0,1,3
388985,0,0,0,0,1,2
15626429,0,0,0,0,1,0
31327808,0,0,0,0,1,0
9063593,0,0,0,0,1,0
20241154,0,0,0,0,1,0
8947289,0,0,0,0,1,0
2762267,0,0,0,0,1,0
15818763,0,0,0,0,1,0
4768532,0,0,0,0,1,0
4626716,0,0,0,0,1,3
35503926,0,0,0,0,1,0
2801921,0,0,0,1,0,2
11406822,0,0,0,0,1,0
15578577,0,0,0,0,1,3
12867933,0,0,0,0,1,0
1577003,0,0,0,0,1,0
2711235,0,0,0,0,1,0
23772662,0,0,0,0,1,0
433501,0,0,0,0,1,0
20412919,0,0,0,0,1,0
2896251,0,0,0,0,1,2
32122131,0,0,0,0,1,3
15807222,0,0,0,0,1,0
11306553,0,0,0,0,1,0
964459,0,0,0,0,1,0
29152596,0,0,0,0,1,3
42391225,0,0,0,0,1,0
17547725,0,0,0,0,1,3
8368794,0,0,0,1,0,2
16156026,0,0,0,0,1,0
19857929,0,0,0,0,1,1
1081323,0,0,0,0,1,0
9744227,0,0,0,0,1,0
17020443,0,0,0,0,1,1
26171480,0,0,0,0,1,3
22531215,0,0,0,0,1,3
38640431,0,0,0,0,1,1
2648653,0,0,0,0,1,0
5077580,0,0,0,0,1,1
20096816,0,0,0,0,1,3
27528355,0,0,0,0,1,3
20721854,0,0,0,0,1,0
12145578,0,0,0,0,1,0
1351206,0,0,0,0,1,3
22456802,0,0,0,0,1,0
17956260,0,0,0,0,1,0
31434426,0,0,0,0,1,3
12545391,0,0,0,0,1,0
34073065,0,0,0,0,1,1
20932221,0,0,0,0,1,0
35574940,0,0,0,0,1,3
11024131,0,0,0,0,1,2
1929773,0,0,0,0,1,2
4483851,0,0,0,0,1,0
29241279,0,0,0,0,1,0
15829546,0,0,0,0,1,0
3111184,0,0,0,0,1,0
12659485,0,0,0,0,1,2
38959956,0,0,0,0,1,0
1952018,0,0,0,0,1,0
3669830,0,0,0,0,1,0
8046634,0,0,0,0,1,0
21517087,0,0,0,0,1,0
22746474,0,0,0,0,1,1
8059187,0,0,0,0,1,2
4123977,0,0,0,0,1,0
16181993,0,0,0,0,1,2
21755167,0,0,0,0,1,3
687191,0,0,0,0,1,0
922409,0,0,0,0,1,0
19660310,0,0,0,0,1,0
12806444,0,0,0,0,1,3
2936597,0,0,0,0,1,0
3197616,0,0,0,0,1,0
3507150,0,0,0,0,1,0
3433771,0,0,0,0,1,0
10795972,0,0,0,0,1,1
9215253,0,0,0,0,1,0
24015598,0,0,0,0,1,3
694841,0,0,0,0,1,2
17859937,0,0,0,0,1,2
36195806,0,0,0,0,1,3
38605720,0,0,0,0,1,3
34421080,0,0,0,0,1,3
27074142,0,0,0,0,1,0
19945699,0,0,0,0,1,3
3006702,0,0,0,0,1,0
19059471,0,0,0,0,1,0
17726247,0,0,0,0,1,0
18799022,0,0,0,0,1,0
9194714,0,0,0,0,1,0
9665727,0,0,0,0,1,1
28465114,0,0,0,0,1,0
10667872,0,0,0,0,1,0
9241331,0,0,0,0,1,0
2549097,0,0,0,0,1,0
17902294,0,0,0,0,1,3
2475197,0,0,0,0,1,0
37788829,0,0,0,0,1,0
3619775,0,0,0,0,1,0
7010513,0,0,0,0,1,2
2283909,0,0,0,0,1,0
4565052,0,0,0,0,1,0
11157709,0,0,0,0,1,0
16420197,0,0,0,0,1,0
296921,1,1,1,0,0,2
28513006,0,0,0,0,1,1
20976222,0,0,0,0,1,0
14128408,0,0,0,0,1,1
7653999,0,0,0,0,1,0
12017254,0,0,0,0,1,1
22565516,0,0,0,0,1,1
14441142,0,0,0,0,1,0
4760310,0,0,0,0,1,0
10847036,0,0,0,0,1,0
34358627,0,0,0,0,1,1
3225259,0,0,0,0,1,0
40433896,0,0,0,0,1,3
3902314,0,0,0,0,1,1
14918888,0,0,0,0,1,1
41133223,0,0,0,0,1,0
31603115,0,0,0,0,1,0
4266587,0,0,0,0,1,0
34189162,0,0,0,0,1,0
11307414,0,0,0,0,1,0
22914452,0,0,0,0,1,0
17531285,0,0,0,0,1,3
2361012,0,0,0,0,1,1
12373911,0,0,0,0,1,0
16490690,0,0,0,0,1,1
8811776,0,0,0,0,1,1
15871055,0,0,0,1,0,2
16456582,0,0,0,0,1,0
3676089,0,0,0,0,1,0
3087505,0,0,0,0,1,0
2392164,0,0,0,0,1,0
12572536,0,0,0,0,1,3
3654465,0,0,0,0,1,0
35988255,0,0,0,0,1,3
10223105,0,0,0,0,1,2
7846941,0,0,0,0,1,0
9350257,0,0,0,1,0,2
19709927,0,0,0,0,1,0
22863866,0,0,0,0,1,1
25062548,0,0,0,0,1,0
9274666,0,0,0,0,1,0
14560711,0,0,0,0,1,0
4608693,0,0,0,0,1,0
4430354,0,0,0,0,1,0
19853239,0,0,0,0,1,3
2510608,1,0,1,0,0,2
154384,0,0,0,0,1,0
25439374,0,0,0,0,1,3
18780306,0,0,0,0,1,2
16066706,0,0,0,0,1,0
5353060,0,0,0,0,1,0
14868971,0,0,0,0,1,3
12678531,0,0,0,0,1,0
719570,0,0,0,0,1,0
11625483,0,0,0,0,1,0
32288784,0,0,0,0,1,3
9834358,0,0,0,0,1,0
6158061,0,0,0,0,1,0
27726724,0,0,0,0,1,3
884059,0,0,0,0,1,2
26493513,0,0,0,0,1,1
2649900,0,0,0,0,1,1
19598824,0,0,0,0,1,3
8194640,0,0,0,0,1,2
32901346,0,0,0,0,1,3
22677109,0,0,0,0,1,0
10729975,0,0,0,0,1,0
19787592,0,0,0,0,1,0
5917605,0,0,0,0,1,2
22335569,0,0,0,0,1,0
3566308,0,0,0,0,1,0
12220596,0,0,0,0,1,0
2100497,0,0,0,1,0,2
26015590,0,0,0,0,1,1
32060888,0,0,0,0,1,0
28352821,0,0,0,0,1,0
3645230,0,0,0,0,1,0
5101076,0,0,0,0,1,0
20132127,0,0,0,0,1,3
12571755,0,0,0,0,1,0
1430588,0,0,0,0,1,0
6051570,0,0,0,0,1,0
5267449,0,0,0,0,1,0
2725705,0,0,0,0,1,2
20857102,0,0,0,0,1,3
2526781,0,0,0,0,1,0
19818335,0,0,0,0,1,0
22838480,0,0,0,0,1,0
21308507,0,0,0,0,1,2
8894727,0,0,0,0,1,0
12372414,0,0,0,0,1,1
38579974,0,0,0,0,1,3
17478811,0,0,0,0,1,0
7476945,0,0,0,0,1,0
26333323,0,0,0,0,1,3
14280119,0,0,0,0,1,1
16492982,0,0,0,0,1,0
14899918,0,0,0,0,1,3
19726910,0,0,0,0,1,0
22059141,0,0,0,0,1,1
14230098,0,0,0,0,1,3
15644535,0,0,0,0,1,3
12902865,0,0,0,0,1,0
18239390,0,0,0,0,1,0
20159439,0,0,0,0,1,0
6536938,0,0,0,0,1,0
11984675,0,0,0,0,1,0
28991990,0,0,0,0,1,3
2607819,0,0,0,0,1,0
24007808,0,0,0,0,1,0
9108354,0,0,0,0,1,0
12660655,0,0,0,0,1,0
3505543,0,0,0,0,1,0
10146278,0,0,0,0,1,0
20089810,0,0,0,0,1,3
36796110,0,0,0,0,1,3
41395222,0,0,0,0,1,0
14063921,0,0,0,0,1,0
30936219,0,0,0,0,1,1
19882400,0,0,0,0,1,0
338601,0,0,0,0,1,0
7522222,0,0,0,0,1,3
553048,0,0,0,0,1,0
15835361,0,0,0,0,1,1
3373524,0,0,0,0,1,1
29205200,0,0,0,0,1,3
10435271,0,0,0,0,1,2
8476637,0,0,0,0,1,0
29969786,0,0,0,0,1,0
425767,0,0,0,0,1,0
15615998,0,0,0,1,0,2
12273166,0,0,0,0,1,0
19720391,0,0,0,0,1,3
7121725,0,0,0,0,1,0
2534560,0,0,0,0,1,0
6111425,0,0,0,0,1,3
2566947,0,0,0,0,1,2
4928061,1,0,1,0,0,2
4269294,0,0,0,1,0,2
8982613,0,0,0,1,0,2
2992758,0,0,0,0,1,0
12683842,0,0,0,0,1,0
21417524,0,0,0,0,1,0
10980924,0,0,0,0,1,1
20196237,0,0,0,0,1,1
23111791,0,0,0,0,1,0
20323854,0,0,0,0,1,3
7029217,1,1,1,0,0,2
3273988,0,0,0,0,1,2
10239089,0,0,0,0,1,0
322459,0,0,0,1,0,2
11762626,0,0,0,1,0,2
775359,0,0,0,1,0,2
10979907,0,0,0,0,1,0
14312987,0,0,0,0,1,1
11433679,0,0,0,0,1,0
27266332,0,0,0,0,1,3
28561545,0,0,0,0,1,1
9935418,0,0,0,0,1,0
9919199,0,0,0,0,1,3
28197216,0,0,0,0,1,3
16892798,0,0,0,0,1,1
16698921,0,0,0,0,1,3
11405603,0,0,0,0,1,0
4156337,0,0,0,0,1,0
37849755,0,0,0,0,1,3
23612112,0,0,0,0,1,0
4730299,0,0,0,0,1,0
34291058,0,0,0,0,1,1
24042120,0,0,0,0,1,3
30850394,0,0,0,0,1,1
12800786,0,0,0,0,1,1
35786138,0,0,0,0,1,1
4717070,0,0,0,0,1,0
8220585,0,0,0,0,1,0
2743761,0,0,0,0,1,3
18979602,0,0,0,0,1,0
14505671,0,0,0,0,1,0
2395040,0,0,0,0,1,2
15918767,0,0,0,0,1,0
9268678,0,0,0,0,1,2
21311040,0,0,0,0,1,1
14850063,0,0,0,0,1,0
38735014,0,0,0,0,1,0
12209897,0,0,0,0,1,0
18759427,0,0,0,0,1,0
36509551,0,0,0,0,1,1
11118620,0,0,0,0,1,0
3662947,0,0,0,0,1,1
19622562,0,0,0,0,1,2
20343513,0,0,0,0,1,3
15752452,0,0,0,0,1,0
24112994,0,0,0,0,1,3
1669726,0,0,0,0,1,0
29938062,0,0,0,0,1,0
9669510,0,0,0,0,1,0
39128735,0,0,0,0,1,0
12210327,0,0,0,0,1,1
21625778,0,0,0,0,1,1
8453538,0,0,0,1,0,2
14979031,0,0,0,0,1,0
36305164,0,0,0,0,1,1
8486803,0,0,0,0,1,0
21390515,0,0,0,0,1,1
29343918,0,0,0,0,1,3
1620407,0,0,0,0,1,1
17937113,0,0,0,0,1,3
12806144,0,0,0,0,1,0
20016321,0,0,0,0,1,3
2354383,0,0,0,0,1,0
12223375,0,0,0,0,1,0
25365635,0,0,0,0,1,1
4548775,0,0,0,0,1,0
766665,0,0,0,0,1,0
9287120,0,0,0,0,1,0
7989583,0,0,0,0,1,0
18874903,0,0,0,0,1,2
3488924,0,0,0,0,1,1
31704117,0,0,0,0,1,3
2746433,0,0,0,0,1,0
21339739,0,0,0,0,1,2
3851951,0,0,0,0,1,0
3181999,0,0,0,0,1,0
9753824,0,0,0,0,1,0
3042635,0,0,0,0,1,3
41027079,0,0,0,0,1,3
14824258,0,0,0,0,1,2
28525983,0,0,0,0,1,3
22225032,0,0,0,0,1,3
2297275,0,0,0,0,1,0
3910802,0,0,0,0,1,0
25114375,0,0,0,0,1,0
29406561,0,0,0,0,1,3
26647062,0,0,0,0,1,0
488624,0,0,0,0,1,0
16781374,0,0,0,0,1,0
1747719,0,0,0,0,1,2
42382034,0,0,0,0,1,0
10865181,0,0,0,0,1,0
17971451,0,0,0,0,1,0
21950020,0,0,0,0,1,2
5311247,0,0,0,1,0,2
15098475,0,0,0,0,1,0
18729093,0,0,0,0,1,0
11565424,0,0,0,1,0,2
4424524,0,0,0,0,1,0
18844987,0,0,0,0,1,3
18935700,0,0,0,0,1,1
23051294,0,0,0,0,1,3
30559224,0,0,0,0,1,1
16851526,0,0,0,0,1,1
23936723,0,0,0,0,1,0
690160,0,0,0,0,1,0
22838478,0,0,0,0,1,0
7781038,0,0,0,0,1,0
6533517,0,0,0,0,1,0
32111774,0,0,0,0,1,0
24126601,0,0,0,0,1,0
15052800,0,0,0,0,1,0
20463632,0,0,0,0,1,0
17958525,0,0,0,0,1,1
2404929,0,0,0,0,1,0
30962198,0,0,0,0,1,0
5924918,0,0,0,0,1,0
32511129,0,0,0,0,1,0
22685079,0,0,0,0,1,1
1522596,0,0,0,0,1,0
18710236,0,0,0,0,1,0
2208515,0,0,0,0,1,0
23594009,0,0,0,0,1,0
10771593,0,0,0,0,1,0
1619227,0,0,0,0,1,3
12515825,0,0,0,0,1,0
4485939,0,0,0,0,1,0
9968752,0,0,0,0,1,0
34668878,0,0,0,0,1,3
12471952,0,0,0,0,1,0
11215189,0,0,0,0,1,0
14551833,0,0,0,0,1,0
12481421,0,0,0,0,1,0
12639666,0,0,0,0,1,0
29544803,0,0,0,0,1,0
1053450,0,0,0,0,1,0
16812713,0,0,0,0,1,0
7976961,0,0,0,0,1,2
24434814,0,0,0,0,1,3
20613389,0,0,0,0,1,0
4570404,0,0,0,0,1,0
34079802,0,0,0,0,1,1
18931879,0,0,0,0,1,3
16718004,0,0,0,0,1,0
7055905,0,0,0,0,1,0
21060340,0,0,0,0,1,0
1493386,0,0,0,0,1,3
25182438,0,0,0,0,1,0
15624383,0,0,0,0,1,0
2696796,0,0,0,0,1,0
10206922,0,0,0,0,1,3
21300118,0,0,0,0,1,0
8207778,0,0,0,0,1,0
11884823,0,0,0,0,1,0
38160502,0,0,0,0,1,3
12648951,0,0,0,0,1,0
19060352,0,0,0,0,1,0
8548388,0,0,0,0,1,0
20131850,0,0,0,0,1,0
4066713,0,0,0,0,1,0
36204930,0,0,0,0,1,3
42236263,0,0,0,0,1,0
25330185,0,0,0,0,1,0
37986403,0,0,0,0,1,0
30263256,0,0,0,0,1,0
17708076,0,0,0,0,1,0
21826909,0,0,0,0,1,0
39520758,0,0,0,0,1,3
1358449,0,0,0,0,1,0
7106141,0,0,0,0,1,3
666859,0,0,0,0,1,0
3713555,0,0,0,0,1,0
23790802,0,0,0,0,1,0
16567302,0,0,0,0,1,0
17425220,0,0,0,0,1,1
8226380,0,0,0,0,1,0
16072975,0,0,0,0,1,0
11431936,0,0,0,0,1,2
5254537,0,0,0,0,1,0
16725615,0,0,0,0,1,0
91527,0,0,0,0,1,0
11901039,0,0,0,0,1,2
26061560,0,0,0,0,1,1
19582822,0,0,0,0,1,0
2679881,0,0,0,0,1,0
11094244,0,0,0,0,1,2
14911554,0,0,0,0,1,2
17703228,0,0,0,0,1,1
16944563,0,0,0,0,1,0
402222,0,0,0,0,1,0
7178619,0,0,0,0,1,0
2361443,0,0,0,0,1,0
9085223,0,0,0,0,1,0
10639012,0,0,0,0,1,0
5190470,0,0,0,0,1,2
14887233,0,0,0,0,1,3
36457604,0,0,0,0,1,3
9676727,0,0,0,0,1,0
9595436,0,0,0,0,1,0
9335476,0,0,0,0,1,0
40711410,0,0,0,0,1,0
1691337,0,0,0,0,1,3
24090515,0,0,0,0,1,0
38125406,0,0,0,0,1,3
30657103,0,0,0,0,1,0
28143923,0,0,0,1,0,1
12562440,0,0,0,0,1,0
15015973,0,0,0,0,1,0
15997783,0,0,0,0,1,0
4694869,0,0,0,0,1,0
31448930,0,0,0,0,1,1
9427259,0,0,0,1,0,2
3192597,0,0,0,0,1,3
16978509,0,0,0,0,1,2
11270675,0,0,0,0,1,0
3747449,0,0,0,0,1,0
38438064,0,0,0,0,1,1
1987524,0,0,0,0,1,0
20084318,0,0,0,0,1,0
4119829,0,0,0,0,1,2
1945131,0,0,0,0,1,0
21854803,0,0,0,0,1,0
14447624,0,0,0,0,1,0
10105339,0,0,0,0,1,0
14784697,0,0,0,1,0,2
9087935,0,0,0,0,1,0
17282830,0,0,0,0,1,2
11864578,0,0,0,0,1,0
27510266,0,0,0,0,1,1
4748257,0,0,0,0,1,0
14222129,0,0,0,0,1,0
4120999,0,0,0,0,1,0
34241102,0,0,0,0,1,0
14090155,0,0,0,0,1,3
38898,0,0,0,0,1,3
12173557,0,0,0,0,1,0
19698453,0,0,0,0,1,1
1082857,0,0,0,0,1,0
22875352,0,0,0,0,1,3
32635150,0,0,0,0,1,1
27813341,0,0,0,1,0,1
3891558,0,0,0,0,1,0
15651600,0,0,0,0,1,3
10214328,0,0,0,0,1,2
400455,0,0,0,0,1,0
21165496,0,0,0,0,1,0
26671414,0,0,0,0,1,0
31973492,0,0,0,0,1,0
2272473,0,0,0,0,1,0
10496566,0,0,0,0,1,3
11165017,0,0,0,0,1,0
16336987,0,0,0,0,1,3
9515965,0,0,0,0,1,0
17444051,0,0,0,0,1,0
6247272,0,0,0,0,1,1
14574984,0,0,0,0,1,0
691844,0,0,0,0,1,0
28947194,0,0,0,0,1,0
27317530,0,0,0,0,1,0
28810142,0,0,0,0,1,0
10491614,0,0,0,0,1,0
9512139,0,0,0,0,1,0
6246540,0,0,0,0,1,0
22375883,0,0,0,0,1,0
26781752,0,0,0,0,1,3
2035846,0,0,0,0,1,0
14285543,0,0,0,0,1,2
111951,0,0,0,0,1,0
6313163,0,0,0,0,1,2
4640632,0,0,0,0,1,0
12625662,0,0,0,0,1,0
9956311,0,0,0,1,0,2
15715621,0,0,0,0,1,3
16671586,0,0,0,0,1,3
14229242,0,0,0,0,1,0
30844255,0,0,0,0,1,3
14822724,0,0,0,0,1,0
38359693,0,0,0,0,1,0
12063722,0,0,0,0,1,0
9153529,0,0,0,0,1,0
27877402,0,0,0,0,1,1
18797764,0,0,0,0,1,0
8260222,0,0,0,0,1,0
22417712,0,0,0,0,1,0
12208776,0,0,0,0,1,0
331026,0,0,0,0,1,0
11813863,0,0,0,0,1,0
6761542,0,0,0,0,1,0
895768,0,0,0,0,1,0
8098127,0,0,0,0,1,0
4928039,0,0,0,1,0,2
11901985,0,0,0,0,1,0
10460038,0,0,0,0,1,0
16664758,0,0,0,0,1,0
2853318,0,0,0,0,1,0
12869246,0,0,0,0,1,1
108669,0,0,0,1,0,2
9675695,0,0,0,0,1,0
2911506,0,0,0,0,1,2
15863585,0,0,0,0,1,0
12189139,0,0,0,0,1,1
27888992,0,0,0,0,1,0
23446823,0,0,0,0,1,3
10807632,0,0,0,0,1,3
1680460,0,0,0,0,1,0
10226932,0,0,0,0,1,3
8641177,0,0,0,0,1,0
37893154,0,0,0,0,1,3
2422656,0,0,0,0,1,0
16063109,0,0,0,0,1,0
32131265,0,0,0,0,1,3
20157323,0,0,0,0,1,3
18872295,0,0,0,0,1,3
9924086,0,0,0,0,1,0
16636672,0,0,0,1,0,2
4064802,0,0,0,0,1,0
7098188,0,0,0,0,1,0
16679225,0,0,0,0,1,0
11583485,0,0,0,0,1,3
18095435,0,0,0,0,1,1
36691024,0,0,0,0,1,1
31662146,0,0,0,0,1,0
24086372,0,0,0,0,1,0
2515875,0,0,0,0,1,0
9080183,0,0,0,0,1,3
3876698,0,0,0,0,1,0
22465775,0,0,0,1,0,2
10878470,0,0,0,0,1,0
615371,1,0,1,0,0,2
3730190,0,0,0,0,1,0
16773114,0,0,0,0,1,0
1772802,0,0,0,0,1,1
140937,0,0,0,0,1,1
18873503,0,0,0,0,1,2
11509231,0,0,0,0,1,2
835693,0,0,0,0,1,3
2379469,0,0,0,0,1,3
15572591,0,0,0,0,1,0
14944563,0,0,0,0,1,3
1070126,0,0,0,0,1,2
14292299,0,0,0,0,1,0
16809841,0,0,0,0,1,0
20582514,0,0,0,0,1,0
17979230,0,0,0,0,1,0
2110327,0,0,0,0,1,1
41697524,0,0,0,0,1,3
7924928,0,0,0,0,1,0
12812223,0,0,0,0,1,0
6285366,0,0,0,0,1,0
9927545,0,0,0,0,1,3
21232899,0,0,0,0,1,0
35914390,0,0,0,0,1,0
9899813,0,0,0,0,1,0
8011950,0,0,0,0,1,1
26127996,0,0,0,0,1,0
10764847,0,0,0,0,1,0
39965270,0,0,0,0,1,3
34539293,0,0,0,0,1,1
12453804,0,0,0,0,1,0
2618322,0,0,0,0,1,0
1247610,0,0,0,0,1,1
309451,0,0,0,0,1,0
7981515,0,0,0,0,1,1
11989299,0,0,0,0,1,0
30611852,0,0,0,0,1,3
6706780,0,0,0,0,1,0
15967888,0,0,0,0,1,3
12701609,0,0,0,0,1,0
7674769,0,0,0,0,1,0
40395190,0,0,0,0,1,1
11035017,0,0,0,0,1,1
11780401,0,0,0,0,1,0
3813739,0,0,0,0,1,3
40849568,0,0,0,0,1,0
10370947,0,0,0,0,1,0
9687265,0,0,0,0,1,0
39481767,0,0,0,0,1,0
1280942,0,0,0,0,1,0
8060147,0,0,0,0,1,0
1420121,0,0,0,0,1,0
27039974,0,0,0,0,1,1
28097540,0,0,0,0,1,1
9027107,0,0,0,0,1,2
11053507,0,0,0,0,1,3
16289842,0,0,0,0,1,0
6054286,0,0,0,0,1,3
15681977,0,0,0,0,1,1
12437148,0,0,0,0,1,0
34626564,0,0,0,0,1,3
16124051,0,0,0,0,1,0
31593950,0,0,0,0,1,0
12394030,0,0,0,0,1,0
21144319,0,0,0,0,1,3
24691031,0,0,0,0,1,1
20419450,0,0,0,0,1,0
12312420,0,0,0,0,1,0
23370900,0,0,0,0,1,3
6926355,0,0,0,0,1,0
22149799,0,0,0,0,1,0
16269255,0,0,0,0,1,3
14912389,0,0,0,0,1,0
21252869,0,0,0,0,1,0
16704899,0,0,0,0,1,0
31404887,0,0,0,0,1,1
28870445,0,0,0,0,1,1
36757610,0,0,0,0,1,1
20742062,0,0,0,0,1,0
20131816,0,0,0,0,1,0
16507642,0,0,0,0,1,0
2552464,0,0,0,0,1,0
7724016,0,0,0,0,1,0
39805142,0,0,0,0,1,0
21229752,0,0,0,0,1,3
8818377,0,0,0,0,1,2
28383383,0,0,0,0,1,1
36256262,0,0,0,0,1,3
32407141,0,0,0,0,1,3
20706837,0,0,0,0,1,0
12234257,0,0,0,0,1,0
7375336,0,0,0,0,1,0
4462474,0,0,0,0,1,0
20378688,0,0,0,0,1,1
19585807,0,0,0,1,0,2
36473624,0,0,0,0,1,3
5757115,0,0,0,0,1,0
7459192,0,0,0,0,1,0
9990070,0,0,0,0,1,0
20604356,0,0,0,0,1,0
10677909,0,0,0,0,1,0
330939,0,0,0,0,1,2
29415391,0,0,0,0,1,0
10269482,0,0,0,0,1,0
32366524,0,0,0,0,1,1
32416095,0,0,0,0,1,1
15870551,0,0,0,0,1,3
30046695,0,0,0,0,1,0
20378560,0,0,0,0,1,1
859627,0,0,0,0,1,3
3950162,0,0,0,0,1,0
14267307,0,0,0,0,1,0
8166529,0,0,0,0,1,0
15081049,0,0,0,0,1,0
16554804,0,0,0,0,1,0
9151798,0,0,0,0,1,2
17151051,0,0,0,0,1,0
1059012,0,0,0,0,1,2
10238015,0,0,0,0,1,0
11361942,0,0,0,0,1,0
14890051,0,0,0,0,1,1
10586109,0,0,0,0,1,2
18219819,0,0,0,0,1,0
9917528,0,0,0,0,1,1
20669182,0,0,0,0,1,1
17441551,0,0,0,0,1,3
10699489,0,0,0,1,0,2
2893410,1,0,1,0,0,2
31311713,0,0,0,0,1,1
21196481,0,0,0,0,1,0
12462737,0,0,0,0,1,2
14945952,0,0,0,0,1,0
19724847,0,0,0,0,1,0
19699435,0,0,0,0,1,1
15122144,0,0,0,1,0,2
7462821,0,0,0,0,1,0
7053523,0,0,0,0,1,0
9674383,0,0,0,0,1,1
851767,0,0,0,0,1,0
9262782,0,0,0,0,1,0
35042694,0,0,0,0,1,3
4693933,0,0,0,0,1,0
10933710,0,0,0,0,1,0
32926673,0,0,0,0,1,1
3777633,0,0,0,0,1,0
22106196,0,0,0,0,1,3
36821247,0,0,0,0,1,1
32614040,0,0,0,0,1,3
39580680,0,0,0,0,1,1
20237082,0,0,0,0,1,0
14299631,0,0,0,0,1,0
7647105,0,0,0,0,1,0
20460879,0,0,0,0,1,0
17809559,0,0,0,0,1,0
9923669,0,0,0,0,1,0
22799363,0,0,0,1,0,2
10832600,0,0,0,0,1,0
4485515,0,0,0,0,1,0
28409779,0,0,0,0,1,3
6440151,0,0,0,0,1,3
14502169,0,0,0,0,1,0
36522171,0,0,0,0,1,3
15028234,0,0,0,0,1,0
22273677,0,0,0,0,1,1
1280244,0,0,0,0,1,0
8838823,0,0,0,0,1,2
16789066,0,0,0,0,1,0
41732231,0,0,0,0,1,0
1581759,0,0,0,0,1,0
5438991,0,0,0,0,1,0
20992793,0,0,0,0,1,0
2371014,0,0,0,0,1,2
19748472,0,0,0,0,1,0
8633173,0,0,0,0,1,2
16861592,0,0,0,0,1,1
29287927,0,0,0,0,1,1
16832334,0,0,0,0,1,3
31913609,0,0,0,0,1,1
410002,0,0,0,0,1,0
16257743,0,0,0,1,0,2
16983885,0,0,0,0,1,0
14798359,0,0,0,0,1,3
1316764,0,0,0,0,1,0
3324992,0,0,0,1,0,2
12651139,0,0,0,0,1,2
5760613,0,0,0,0,1,3
15784617,0,0,0,0,1,1
7093299,0,0,0,0,1,3
18141975,0,0,0,0,1,1
35286955,0,0,0,0,1,1
4022124,0,0,0,0,1,0
12747061,0,0,0,0,1,0
28077257,0,0,0,0,1,3
9563178,0,0,0,0,1,0
18854879,0,0,0,0,1,0
1696557,0,0,0,0,1,0
11584174,0,0,0,0,1,0
2738525,0,0,0,0,1,0
16545887,0,0,0,0,1,0
11221629,0,0,0,0,1,0
10778730,0,0,0,0,1,0
3781631,0,0,0,0,1,0
12751789,0,0,0,0,1,0
40258186,0,0,0,0,1,1
5755972,0,0,0,0,1,0
9300073,0,0,0,0,1,3
9691332,0,0,0,0,1,3
15741222,0,0,0,0,1,0
